,Visibility (km),Rel Hum (%),Hour,Stn Press (kPa),Month,Temp (°C),Dew Point Temp (°C),Wind Dir (10s deg),Wind Spd (km/h),Temp_Diff,Humidity_Index
1577,1.0,0.5432098765432098,17,0.6938405797101481,3,0.4313725490196078,0.4505119453924915,0.8888888888888888,0.5576923076923077,-0.0191393963728837,0.2343258290970709
1578,1.0,0.5185185185185186,18,0.7119565217391326,3,0.43589743589743585,0.44880546075085326,0.9166666666666666,0.5384615384615385,-0.01290802485341741,0.22602089268755937
1579,1.0,0.5555555555555556,19,0.7246376811594217,3,0.43438914027149317,0.4573378839590444,0.9166666666666666,0.576923076923077,-0.022948743687551232,0.24132730015082954
1580,0.5352697095435685,0.5679012345679013,20,0.7409420289855078,3,0.4313725490196078,0.4573378839590444,0.9166666666666666,0.4807692307692308,-0.02596533493943659,0.2449770031469378
1581,1.0,0.5432098765432098,21,0.7554347826086989,3,0.4268476621417797,0.44709897610921506,0.9444444444444444,0.5192307692307693,-0.020251313967435347,0.2318678658547939
1582,1.0,0.5432098765432098,22,0.768115942028988,3,0.4223227752639517,0.4419795221843004,0.9166666666666666,0.46153846153846156,-0.019656746920348744,0.22940990261251695
1583,1.0,0.5802469135802468,23,0.768115942028988,3,0.41628959276018096,0.44709897610921506,0.9166666666666666,0.5576923076923077,-0.030809383349034103,0.24155075135467285
1584,1.0,0.6049382716049383,0,0.7753623188405818,3,0.4132730015082956,0.44880546075085326,0.9166666666666666,0.5,-0.03553245924255766,0.2500046552334134
1585,1.0,0.5802469135802468,1,0.7807971014492772,3,0.41025641025641024,0.438566552901024,0.9444444444444444,0.5961538461538461,-0.028310142644613734,0.23805001582779356
1586,1.0,0.6049382716049383,2,0.7898550724637694,3,0.40723981900452483,0.44027303754266217,0.9166666666666666,0.6153846153846154,-0.03303321853813734,0.24635495223730516
1587,1.0,0.5925925925925926,3,0.7971014492753632,3,0.40422322775263947,0.4351535836177475,0.8888888888888888,0.6346153846153847,-0.030930355865108006,0.23953969052008264
1588,1.0,0.6049382716049383,4,0.8097826086956523,3,0.39969834087481143,0.4334470989761093,0.9166666666666666,0.5576923076923077,-0.03374875810129785,0.24179282349216988
1589,1.0,0.5802469135802468,5,0.8206521739130466,3,0.39819004524886875,0.4249146757679182,0.9166666666666666,0.576923076923077,-0.02672463051904944,0.23104854477403491
1590,1.0,0.5925925925925926,6,0.8315217391304337,3,0.392156862745098,0.42320819112627994,0.9166666666666666,0.5961538461538461,-0.031051328381181964,0.2323892519970951
1591,1.0,0.617283950617284,7,0.838768115942031,3,0.3815987933634992,0.41638225255972705,0.8888888888888888,0.40384615384615385,-0.03478345919622783,0.2355548107182094
1592,1.0,0.5802469135802468,8,0.8442028985507264,3,0.3906485671191553,0.41808873720136525,0.8888888888888888,0.5,-0.027440170082209947,0.22667262536543575
1593,1.0,0.5679012345679013,9,0.8514492753623202,3,0.39517345399698334,0.41808873720136525,0.9166666666666666,0.5192307692307693,-0.02291528320438191,0.2244194923933486
1594,1.0,0.5679012345679013,10,0.8514492753623202,3,0.40573152337858215,0.43003412969283283,0.8888888888888888,0.5192307692307693,-0.024302606314250685,0.23041543302981213
1595,1.0,0.5185185185185186,11,0.8514492753623202,3,0.4328808446455505,0.44539249146757687,0.9166666666666666,0.4807692307692308,-0.012511646822026379,0.22445673426065585
1596,1.0,0.4938271604938271,12,0.8478260869565233,3,0.45550527903469074,0.4624573378839591,0.861111111111111,0.3269230769230769,-0.006952058849268361,0.2249408785356497
1597,1.0,0.44444444444444436,13,0.8405797101449295,3,0.4766214177978883,0.4675767918088738,0.7777777777777777,0.40384615384615385,0.00904462598901451,0.21183174124350587
1598,1.0,0.44444444444444436,14,0.8351449275362341,3,0.4826546003016591,0.47781569965870313,0.8333333333333333,0.3653846153846154,0.004838900642955946,0.21451315568962623
1599,1.0,0.4074074074074074,15,0.836956521739129,3,0.49321266968325783,0.47610921501706494,0.9166666666666666,0.40384615384615385,0.017103454666192897,0.20093849505614206
1600,1.0,0.48148148148148145,16,0.8333333333333357,3,0.4871794871794871,0.49317406143344716,0.6944444444444444,0.34615384615384615,-0.00599457425396005,0.23456790123456786
1601,1.0,0.5061728395061729,17,0.8315217391304337,3,0.4826546003016591,0.4965870307167236,0.6944444444444444,0.23076923076923078,-0.013932430415064534,0.2443066495354077
1602,1.0,0.5555555555555556,18,0.8315217391304337,3,0.4630467571644042,0.4897610921501707,0.7222222222222222,0.25,-0.02671433498576653,0.257248198424669
1603,1.0,0.5679012345679013,19,0.8333333333333357,3,0.4600301659125188,0.4914675767918089,0.7777777777777777,0.25,-0.03143741087929014,0.26125169916019586
1604,1.0,0.48148148148148145,20,0.8315217391304337,3,0.4751131221719456,0.4795221843003413,0.9166666666666666,0.5,-0.004409062128395702,0.22875816993464046
1605,1.0,0.5555555555555556,21,0.8297101449275388,3,0.45550527903469074,0.4795221843003413,0.8888888888888888,0.3653846153846154,-0.02401690526565059,0.25305848835260597
1606,1.0,0.5308641975308641,22,0.8297101449275388,3,0.44947209653092,0.46587030716723554,0.9166666666666666,0.5961538461538461,-0.016398210636315524,0.23860864383740193
1607,1.0,0.5925925925925926,23,0.8242753623188435,3,0.4404223227752639,0.4744027303754267,0.8888888888888888,0.6730769230769231,-0.0339804076001628,0.26099100608904524
1608,0.6680497925311204,0.654320987654321,0,0.8260869565217419,3,0.42835595776772245,0.4795221843003413,0.9166666666666666,0.576923076923077,-0.051166226532618875,0.28028229335418875
1609,1.0,0.6666666666666667,1,0.8297101449275388,3,0.42533936651583704,0.47781569965870313,0.9166666666666666,0.5192307692307693,-0.052476333142866094,0.28355957767722473
1610,0.6680497925311204,0.7530864197530864,2,0.8260869565217419,3,0.4193061840120663,0.4914675767918089,0.9166666666666666,0.44230769230769235,-0.0721613927797426,0.31577379289797586
1611,0.6680497925311204,0.7407407407407407,3,0.8170289855072461,3,0.4193061840120663,0.48805460750853247,0.8888888888888888,0.4807692307692308,-0.06874842349646615,0.3105971733422713
1612,1.0,0.728395061728395,4,0.8206521739130466,3,0.4193061840120663,0.484641638225256,0.8888888888888888,0.44230769230769235,-0.0653354542131897,0.3054205537865668
1613,1.0,0.728395061728395,5,0.8170289855072461,3,0.41628959276018096,0.4829351535836178,0.8888888888888888,0.46153846153846156,-0.06664556082343687,0.30322328361544043
1614,1.0,0.6419753086419753,6,0.8134057971014492,3,0.41628959276018096,0.4607508532423209,0.9166666666666666,0.46153846153846156,-0.04446126048213994,0.2672476397966594
1615,1.0,0.617283950617284,7,0.8206521739130466,3,0.4117647058823529,0.4505119453924915,0.9166666666666666,0.44230769230769235,-0.03874723951013859,0.25417574437182283
1616,1.0,0.6419753086419753,8,0.8242753623188435,3,0.40723981900452483,0.4505119453924915,0.8888888888888888,0.5192307692307693,-0.04327212638796668,0.261437908496732
1617,1.0,0.6419753086419753,9,0.8278985507246368,3,0.41025641025641024,0.453924914675768,0.8888888888888888,0.46153846153846156,-0.04366850441935777,0.2633744855967078
1618,1.0,0.5925925925925926,10,0.8333333333333357,3,0.4268476621417797,0.4607508532423209,0.8888888888888888,0.4807692307692308,-0.033903191100541186,0.2529467627506843
1619,1.0,0.5555555555555556,11,0.8278985507246368,3,0.4404223227752639,0.46587030716723554,0.9166666666666666,0.3076923076923077,-0.025447984391971656,0.24467906820847996
1620,1.0,0.5185185185185186,12,0.8242753623188435,3,0.4570135746606334,0.4744027303754267,0.861111111111111,0.2692307692307693,-0.01738915571479327,0.23697000167588403
1621,1.0,0.48148148148148145,13,0.8224637681159415,3,0.47360482654600294,0.47610921501706494,0.9166666666666666,0.40384615384615385,-0.0025043884710619913,0.22803195352214956
1622,1.0,0.46913580246913583,14,0.8170289855072461,3,0.49170437405731515,0.49317406143344716,0.8888888888888888,0.38461538461538464,-0.0014696873761320117,0.2306761261009627
1623,1.0,0.4567901234567901,15,0.8134057971014492,3,0.502262443438914,0.5017064846416383,0.9444444444444444,0.38461538461538464,0.0005559587972757685,0.22942852354617058
1624,1.0,0.43209876543209874,16,0.804347826086957,3,0.5128205128205128,0.5017064846416383,0.9722222222222222,0.3076923076923077,0.011114028178874524,0.22158911047799934
1625,1.0,0.48148148148148145,17,0.8007246376811601,3,0.5098039215686274,0.515358361774744,0.8888888888888888,0.2884615384615385,-0.005554440206116618,0.2454611474219317
1626,1.0,0.5308641975308641,18,0.8025362318840585,3,0.502262443438914,0.5221843003412969,0.8888888888888888,0.2884615384615385,-0.019921856902382906,0.26663314898609014
1627,1.0,0.5432098765432098,19,0.8115942028985508,3,0.49622926093514325,0.5204778156996588,0.8888888888888888,0.34615384615384615,-0.02424855476451554,0.26955663556970744
1628,1.0,0.5308641975308641,20,0.8097826086956523,3,0.49622926093514325,0.515358361774744,0.9166666666666666,0.44230769230769235,-0.019129100839600788,0.2634303483976686
1629,1.0,0.5432098765432098,21,0.8025362318840585,3,0.4871794871794871,0.5119453924914676,0.9444444444444444,0.3269230769230769,-0.02476590531198053,0.26464070908515347
1630,1.0,0.5432098765432098,22,0.7916666666666679,3,0.4886877828054298,0.5119453924914676,0.9444444444444444,0.34615384615384615,-0.02325760968603785,0.26546003016591246
1631,1.0,0.5925925925925926,23,0.7735507246376834,3,0.48416289592760176,0.5204778156996588,0.027777777777777776,0.23076923076923078,-0.03631491977205703,0.2869113457348751
1632,1.0,0.5432098765432098,0,0.7626811594202891,3,0.4796380090497737,0.5051194539249148,0.027777777777777776,0.42307692307692313,-0.025481444875141035,0.26054410368135855
1633,1.0,0.5555555555555556,1,0.7554347826086989,3,0.47360482654600294,0.5,0.9722222222222222,0.25,-0.026395173453997056,0.2631137925255572
1634,1.0,0.6049382716049383,2,0.7608695652173942,3,0.44947209653092,0.4897610921501707,0.9166666666666666,0.2692307692307693,-0.0402889956192507,0.27190287321006273
1635,1.0,0.6296296296296295,3,0.7572463768115938,3,0.4374057315233785,0.4812286689419796,0.9166666666666666,0.34615384615384615,-0.04382293741860105,0.275403608736942
1636,1.0,0.6790123456790123,4,0.7536231884057969,3,0.42383107088989436,0.47781569965870313,0.9166666666666666,0.34615384615384615,-0.05398462876880877,0.2877865296165949
1637,1.0,0.7530864197530864,5,0.7463768115942031,3,0.396681749622926,0.46587030716723554,0.8888888888888888,0.2692307692307693,-0.06918855754430953,0.2987356386049196
1638,1.0,0.691358024691358,6,0.7373188405797109,3,0.4193061840120663,0.47781569965870313,1.0,0.3269230769230769,-0.05850951564663681,0.28989069511945326
1639,1.0,0.691358024691358,7,0.7228260869565233,3,0.4193061840120663,0.47610921501706494,0.9722222222222222,0.40384615384615385,-0.056803031004998616,0.28989069511945326
1640,1.0,0.6790123456790123,8,0.7192028985507264,3,0.41779788838612364,0.47269624573378843,0.9722222222222222,0.34615384615384615,-0.054898357347664795,0.2836899242128
1641,1.0,0.6790123456790123,9,0.7101449275362341,3,0.4223227752639517,0.47781569965870313,0.027777777777777776,0.23076923076923078,-0.05549292439475145,0.28676237826564616
1642,1.0,0.654320987654321,10,0.7010869565217384,3,0.420814479638009,0.46928327645051204,0.08333333333333333,0.21153846153846156,-0.048468796812503046,0.2753477459359812
1643,1.0,0.6419753086419753,11,0.6811594202898554,3,0.42383107088989436,0.4675767918088738,0.9444444444444444,0.25,-0.043745720918979436,0.2720890825465988
1644,1.0,0.654320987654321,12,0.663043478260871,3,0.420814479638009,0.46928327645051204,0.861111111111111,0.17307692307692307,-0.048468796812503046,0.2753477459359812
1645,1.0,0.6296296296296295,13,0.641304347826086,3,0.42986425339366513,0.47098976109215024,1.0,0.19230769230769232,-0.04112550769848511,0.2706552706552706
1646,1.0,0.5679012345679013,14,0.6195652173913047,3,0.44193061840120657,0.47098976109215024,0.1388888888888889,0.15384615384615385,-0.029059142690943673,0.2509729437834013
1647,1.0,0.5308641975308641,15,0.5996376811594217,3,0.45399698340874806,0.47269624573378843,0.16666666666666666,0.09615384615384616,-0.018699262325040378,0.24101074427871808
1648,1.0,0.5308641975308641,16,0.5815217391304337,3,0.4524886877828054,0.47098976109215024,0.19444444444444442,0.19230769230769232,-0.018501073309344862,0.2402100441316127
1649,1.0,0.5185185185185186,17,0.5742753623188435,3,0.44947209653092,0.4641638225255973,0.2777777777777778,0.13461538461538464,-0.014691725994677274,0.23305960560862524
1650,1.0,0.5925925925925926,18,0.5670289855072461,3,0.4328808446455505,0.46587030716723554,0.19444444444444442,0.11538461538461539,-0.03298946252168505,0.2565219820121781
1651,1.0,0.617283950617284,19,0.570652173913043,3,0.42383107088989436,0.4641638225255973,0.38888888888888884,0.15384615384615385,-0.040332751635702935,0.26162411783326817
1652,1.0,0.654320987654321,20,0.5652173913043477,3,0.4193061840120663,0.46928327645051204,0.16666666666666666,0.13461538461538464,-0.049977092438445725,0.2743608364523397
1653,1.0,0.6790123456790123,21,0.5670289855072461,3,0.420814479638009,0.4744027303754267,0.08333333333333333,0.19230769230769232,-0.053588250737417686,0.2857382269146974
1654,1.0,0.691358024691358,22,0.5688405797101481,3,0.4117647058823529,0.4675767918088738,0.1111111111111111,0.2692307692307693,-0.05581208592652087,0.28467683369644153
1655,1.0,0.7160493827160495,23,0.570652173913043,3,0.41779788838612364,0.4812286689419796,0.05555555555555555,0.25,-0.06343078055585594,0.29916392007895276
1656,1.0,0.7037037037037037,0,0.570652173913043,3,0.4223227752639517,0.4829351535836178,1.0,0.23076923076923078,-0.06061237831966615,0.2971901011116697
1657,1.0,0.691358024691358,1,0.570652173913043,3,0.420814479638009,0.47781569965870313,1.0,0.2884615384615385,-0.05700122002069413,0.29093346740405557
1658,1.0,0.7037037037037037,2,0.5688405797101481,3,0.4117647058823529,0.47098976109215024,0.027777777777777776,0.25,-0.05922505520979732,0.289760348583878
1659,1.0,0.691358024691358,3,0.5724637681159415,3,0.4117647058823529,0.46928327645051204,1.0,0.21153846153846156,-0.05751857056815912,0.28467683369644153
1660,1.0,0.7037037037037037,4,0.5778985507246404,3,0.41025641025641024,0.46928327645051204,1.0,0.23076923076923078,-0.0590268661941018,0.288698955365622
1661,1.0,0.7037037037037037,5,0.5833333333333357,3,0.4117647058823529,0.47098976109215024,0.9722222222222222,0.3076923076923077,-0.05922505520979732,0.289760348583878
1662,1.0,0.691358024691358,6,0.5905797101449259,3,0.4117647058823529,0.46928327645051204,0.9722222222222222,0.38461538461538464,-0.05751857056815912,0.28467683369644153
1663,1.0,0.7037037037037037,7,0.6032608695652186,3,0.41025641025641024,0.4675767918088738,0.9722222222222222,0.34615384615384615,-0.05732038155246355,0.288698955365622
1664,1.0,0.654320987654321,8,0.6159420289855078,3,0.4223227752639517,0.47098976109215024,1.0,0.46153846153846156,-0.04866698582819856,0.2763346554196227
1665,1.0,0.6049382716049383,9,0.6268115942028984,3,0.44645550527903466,0.484641638225256,1.0,0.38461538461538464,-0.03818613294622136,0.2700780217120086
1666,1.0,0.5679012345679013,10,0.6340579710144958,3,0.45550527903469074,0.4863481228668943,1.0,0.3653846153846154,-0.030842843832203537,0.25868201031599725
1667,1.0,0.5432098765432098,11,0.6322463768115938,3,0.4705882352941176,0.49317406143344716,1.0,0.23076923076923078,-0.02258582613932958,0.2556281771968046
1668,1.0,0.4567901234567901,12,0.6286231884057969,3,0.49622926093514325,0.49317406143344716,0.9722222222222222,0.21153846153846156,0.003055199501696082,0.22667262536543578
1669,1.0,0.44444444444444436,13,0.6195652173913047,3,0.5037707390648567,0.4965870307167236,0.8333333333333333,0.2884615384615385,0.007183708348133089,0.2238981062510474
1670,1.0,0.4197530864197531,14,0.6177536231884062,3,0.5143288084464555,0.5,0.9722222222222222,0.34615384615384615,0.014328808446455454,0.21589110477999365
1671,1.0,0.48148148148148145,15,0.6159420289855078,3,0.5158371040723981,0.5221843003412969,0.8333333333333333,0.25,-0.0063471962688987915,0.24836601307189538
1672,1.0,0.48148148148148145,16,0.6159420289855078,3,0.5143288084464555,0.5221843003412969,0.8333333333333333,0.2692307692307693,-0.007855491894841471,0.24763979665940447
1673,1.0,0.43209876543209874,17,0.6213768115942031,3,0.5113122171945701,0.5051194539249148,0.7777777777777777,0.3653846153846154,0.006192763269655344,0.22093737780012287
1674,1.0,0.5432098765432098,18,0.6340579710144958,3,0.4811463046757164,0.5034129692832765,0.7222222222222222,0.2692307692307693,-0.022266664607560105,0.26136342476211755
1675,1.0,0.5432098765432098,19,0.6485507246376834,3,0.4675716440422322,0.4914675767918089,0.7777777777777777,0.3269230769230769,-0.023895932749576687,0.25398953503528665
1676,1.0,0.5925925925925926,20,0.6576086956521756,3,0.4509803921568627,0.4863481228668943,0.8055555555555555,0.25,-0.035367730710031575,0.2672476397966594
1677,1.0,0.617283950617284,21,0.6576086956521756,3,0.4389140271493212,0.47781569965870313,0.8055555555555555,0.23076923076923078,-0.038901672509381924,0.27093458466007486
1678,1.0,0.654320987654321,22,0.6576086956521756,3,0.42383107088989436,0.47098976109215024,0.7777777777777777,0.15384615384615385,-0.04715869020225588,0.2773215649032642
1679,1.0,0.654320987654321,23,0.6612318840579725,3,0.4147812971342383,0.4607508532423209,0.7222222222222222,0.15384615384615385,-0.04596955610808262,0.2714001080014152
1680,1.0,0.654320987654321,0,0.6721014492753632,3,0.4193061840120663,0.46587030716723554,0.8333333333333333,0.34615384615384615,-0.046564123155169224,0.2743608364523397
1681,1.0,0.7037037037037037,1,0.663043478260871,3,0.3906485671191553,0.44709897610921506,0.861111111111111,0.34615384615384615,-0.056450408990059764,0.27490084352829447
1682,1.0,0.7160493827160495,2,0.6539855072463787,3,0.3831070889894419,0.4419795221843004,0.8333333333333333,0.13461538461538464,-0.05887243319485852,0.2743235945850325
1683,1.0,0.7407407407407407,3,0.6503623188405783,3,0.3846153846153846,0.44880546075085326,0.7777777777777777,0.15384615384615385,-0.06419007613546868,0.28490028490028485
1684,1.0,0.7407407407407407,4,0.6648550724637694,3,0.3650075414781297,0.43003412969283283,0.8333333333333333,0.17307692307692307,-0.06502658821470314,0.27037595665046643
1685,1.0,0.7530864197530864,5,0.6739130434782616,3,0.34992458521870284,0.41296928327645055,0.861111111111111,0.3076923076923077,-0.0630446980577477,0.2635234530659367
1686,1.0,0.7901234567901234,6,0.6757246376811601,3,0.3438914027149321,0.4146757679180888,0.8055555555555555,0.15384615384615385,-0.07078436520315667,0.2717166638735266
1687,1.0,0.7530864197530864,7,0.6684782608695663,3,0.3544494720965309,0.41808873720136525,1.0,0.09615384615384616,-0.06363926510483436,0.26693108392454795
1688,1.0,0.728395061728395,8,0.6757246376811601,3,0.38009049773755654,0.4436860068259386,0.861111111111111,0.17307692307692307,-0.06359550908838207,0.27685604156192384
1689,1.0,0.654320987654321,9,0.6884057971014492,3,0.42835595776772245,0.47610921501706494,0.8333333333333333,0.11538461538461539,-0.047753257249342485,0.28028229335418875
1690,1.0,0.5061728395061729,10,0.6757246376811601,3,0.4630467571644042,0.4744027303754267,0.25,0.3269230769230769,-0.011355973211022496,0.23438169189803176
1691,1.0,0.44444444444444436,11,0.6721014492753632,3,0.48416289592760176,0.47781569965870313,0.2222222222222222,0.23076923076923078,0.006347196268898625,0.2151835093011563
1692,1.0,0.4197530864197531,12,0.6666666666666679,3,0.4992458521870286,0.4863481228668943,0.2777777777777778,0.17307692307692307,0.012897729320134332,0.2095599873377651
1693,1.0,0.4074074074074074,13,0.6503623188405783,3,0.5113122171945701,0.49317406143344716,0.2222222222222222,0.3076923076923077,0.01813815576112293,0.20831238478297298
1694,1.0,0.39506172839506165,14,0.6358695652173907,3,0.5143288084464555,0.49488054607508536,0.2222222222222222,0.3076923076923077,0.019448262371370095,0.20319162802822927
1695,1.0,0.4074074074074074,15,0.6304347826086953,3,0.5173453996983408,0.5,0.19444444444444442,0.23076923076923078,0.017345399698340813,0.21077034802524994
1696,1.0,0.4567901234567901,16,0.6159420289855078,3,0.5128205128205128,0.5119453924914676,0.3055555555555555,0.21153846153846156,0.0008751203290451315,0.23425134536245645
1697,1.0,0.46913580246913583,17,0.6213768115942031,3,0.5143288084464555,0.5187713310580205,0.19444444444444442,0.13461538461538464,-0.004442522611565081,0.24129005828352232
1698,1.0,0.46913580246913583,18,0.6231884057971016,3,0.5082956259426847,0.5119453924914676,0.25,0.15384615384615385,-0.0036497665487829067,0.2384596763681731
1699,1.0,0.4938271604938271,19,0.6213768115942031,3,0.502262443438914,0.5136518771331059,0.19444444444444442,0.15384615384615385,-0.011389433694191875,0.24803083626613034
1700,1.0,0.5432098765432098,20,0.6141304347826093,3,0.4901960784313725,0.5136518771331059,0.2222222222222222,0.19230769230769232,-0.02345579870173342,0.26627935124667146
1701,1.0,0.5555555555555556,21,0.6123188405797109,3,0.4871794871794871,0.5136518771331059,0.25,0.2692307692307693,-0.02647238995361878,0.2706552706552706
1702,1.0,0.5555555555555556,22,0.6068840579710155,3,0.4871794871794871,0.5136518771331059,0.19444444444444442,0.2692307692307693,-0.02647238995361878,0.2706552706552706
1703,1.0,0.5679012345679013,23,0.6014492753623202,3,0.4826546003016591,0.5136518771331059,0.2777777777777778,0.25,-0.03099727683144682,0.27410014338118915
1704,1.0,0.6049382716049383,0,0.5996376811594217,3,0.4766214177978883,0.515358361774744,0.25,0.13461538461538464,-0.03873694397685573,0.2883265366925497
1705,1.0,0.6419753086419753,1,0.5960144927536248,3,0.4705882352941176,0.5204778156996588,0.1388888888888889,0.15384615384615385,-0.0498895804055412,0.3021060275962236
1706,1.0,0.6296296296296295,2,0.5923913043478279,3,0.4705882352941176,0.515358361774744,0.19444444444444442,0.17307692307692307,-0.04477012648062645,0.2962962962962962
1707,1.0,0.654320987654321,3,0.5851449275362306,3,0.46606334841628955,0.5170648464163823,0.16666666666666666,0.17307692307692307,-0.05100149800009274,0.3049550304452265
1708,0.6680497925311204,0.6790123456790123,4,0.5778985507246404,3,0.4630467571644042,0.5204778156996588,0.1388888888888889,0.25,-0.0574310585352546,0.31441446474126206
1709,0.6680497925311204,0.691358024691358,5,0.5760869565217384,3,0.4585218702865761,0.5187713310580205,0.1388888888888889,0.25,-0.06024946077144444,0.3170027745191143
1710,0.5352697095435685,0.7407407407407407,6,0.5778985507246404,3,0.4570135746606334,0.5290102389078499,0.16666666666666666,0.15384615384615385,-0.07199666424721651,0.3385285738226914
1711,0.6680497925311204,0.7777777777777779,7,0.5742753623188435,3,0.45399698340874806,0.5341296928327646,0.1388888888888889,0.3076923076923077,-0.08013270942401651,0.35310876487347076
1712,0.26556016597510373,0.8024691358024691,8,0.5778985507246404,3,0.4585218702865761,0.5443686006825939,0.19444444444444442,0.15384615384615385,-0.08584673039601776,0.36794964899540056
1713,0.26556016597510373,0.8271604938271604,9,0.5815217391304337,3,0.4630467571644042,0.5546075085324232,0.2222222222222222,0.2692307692307693,-0.09156075136801906,0.3830139843211738
1714,0.40248962655601656,0.8271604938271604,10,0.5760869565217384,3,0.4705882352941176,0.5631399317406144,0.2222222222222222,0.23076923076923078,-0.0925516964464968,0.38925199709513425
1715,0.5352697095435685,0.8024691358024691,11,0.5688405797101481,3,0.4811463046757164,0.5716723549488055,0.2222222222222222,0.2884615384615385,-0.09052605027308913,0.38610505930767364
1716,0.40248962655601656,0.8024691358024691,12,0.5652173913043477,3,0.4977375565610859,0.5887372013651878,0.2777777777777778,0.2692307692307693,-0.09099964480410189,0.39941902687000724
1717,0.6680497925311204,0.8518518518518519,13,0.5561594202898554,3,0.502262443438914,0.6040955631399318,0.3055555555555555,0.3076923076923077,-0.10183311970101783,0.4278531925590749
1718,0.40248962655601656,0.8765432098765433,14,0.5507246376811601,3,0.502262443438914,0.6092150170648465,0.2222222222222222,0.21153846153846156,-0.10695257362593247,0.4402547343723815
1719,0.40248962655601656,0.8888888888888888,15,0.5452898550724647,3,0.502262443438914,0.6143344709897611,0.2222222222222222,0.25,-0.11207202755084711,0.44645550527903466
1720,0.13278008298755187,0.9259259259259258,16,0.5452898550724647,3,0.4977375565610859,0.6160409556313994,0.2777777777777778,0.2692307692307693,-0.11830339907031345,0.46086810792693134
1721,0.1991701244813278,0.9382716049382716,17,0.5452898550724647,3,0.4977375565610859,0.6177474402730376,0.25,0.3076923076923077,-0.1200098837119517,0.4670130160326238
1722,0.13278008298755187,0.962962962962963,18,0.5507246376811601,3,0.49321266968325783,0.6177474402730376,0.25,0.23076923076923078,-0.1245347705897798,0.4749455337690631
1723,0.0995850622406639,0.9753086419753088,19,0.5507246376811601,3,0.4901960784313725,0.6160409556313994,0.2222222222222222,0.17307692307692307,-0.1258448772000269,0.47809247155652385
1724,0.06639004149377593,0.9876543209876543,20,0.5471014492753632,3,0.4886877828054298,0.6160409556313994,0.19444444444444442,0.13461538461538464,-0.12735317282596958,0.482654600301659
1725,0.06639004149377593,0.9876543209876543,21,0.5489130434782616,3,0.4871794871794871,0.6160409556313994,0.19444444444444442,0.13461538461538464,-0.12886146845191226,0.48116492560936996
1726,0.06639004149377593,0.9876543209876543,22,0.5398550724637694,3,0.48416289592760176,0.6126279863481229,0.1388888888888889,0.15384615384615385,-0.12846509042052112,0.47818557622479185
1727,0.06639004149377593,1.0,23,0.5326086956521756,3,0.48416289592760176,0.6143344709897611,0.08333333333333333,0.17307692307692307,-0.13017157506215937,0.48416289592760176
1728,0.0995850622406639,1.0,0,0.5253623188405783,3,0.48567119155354443,0.6143344709897611,0.027777777777777776,0.17307692307692307,-0.1286632794362167,0.48567119155354443
1729,0.0995850622406639,1.0,1,0.516304347826086,3,0.48567119155354443,0.6143344709897611,0.027777777777777776,0.19230769230769232,-0.1286632794362167,0.48567119155354443
1730,0.0995850622406639,1.0,2,0.5108695652173907,3,0.48567119155354443,0.6160409556313994,0.027777777777777776,0.19230769230769232,-0.13036976407785494,0.48567119155354443
1731,0.0995850622406639,1.0,3,0.5018115942028984,3,0.4886877828054298,0.6177474402730376,0.027777777777777776,0.25,-0.12905965746760784,0.4886877828054298
1732,0.26556016597510373,1.0,4,0.5,3,0.49170437405731515,0.621160409556314,1.0,0.21153846153846156,-0.12945603549899887,0.49170437405731515
1733,0.0995850622406639,0.9876543209876543,5,0.49818840579710155,3,0.49170437405731515,0.6194539249146759,1.0,0.23076923076923078,-0.12774955085736073,0.4856339496862372
1734,0.0995850622406639,0.9876543209876543,6,0.49818840579710155,3,0.4901960784313725,0.6177474402730376,0.9722222222222222,0.3269230769230769,-0.12755136184166516,0.4841442749939481
1735,0.0995850622406639,0.9753086419753088,7,0.5018115942028984,3,0.4901960784313725,0.6177474402730376,0.9722222222222222,0.3076923076923077,-0.12755136184166516,0.47809247155652385
1736,0.11618257261410787,0.9753086419753088,8,0.5,3,0.49170437405731515,0.6194539249146759,0.9722222222222222,0.3269230769230769,-0.12774955085736073,0.4795635253151593
1737,0.0995850622406639,0.9753086419753088,9,0.49818840579710155,3,0.49472096530920057,0.6194539249146759,0.9722222222222222,0.34615384615384615,-0.12473295960547531,0.48250563283243025
1738,0.1991701244813278,0.9506172839506173,10,0.4963768115942031,3,0.5007541478129712,0.6245733788395905,0.9722222222222222,0.38461538461538464,-0.12381923102661929,0.4760255479209726
1739,0.26556016597510373,0.9506172839506173,11,0.4963768115942031,3,0.5052790346907994,0.6279863481228669,1.0,0.3076923076923077,-0.12270731343206753,0.48032698359495746
1740,0.33609958506224064,0.9135802469135803,12,0.4927536231884062,3,0.5113122171945701,0.6296928327645052,0.9722222222222222,0.34615384615384615,-0.11838061556993507,0.46712474163454554
1741,0.33609958506224064,0.9259259259259258,13,0.49094202898550776,3,0.5067873303167421,0.6245733788395905,0.08333333333333333,0.38461538461538464,-0.11778604852284846,0.4692475280710574
1742,0.40248962655601656,0.9135802469135803,14,0.4891304347826093,3,0.5128205128205128,0.6296928327645052,1.0,0.42307692307692313,-0.11687231994399239,0.46850269072491296
1743,0.0995850622406639,0.9382716049382716,15,0.4891304347826093,3,0.4977375565610859,0.6160409556313994,0.9166666666666666,0.46153846153846156,-0.11830339907031345,0.4670130160326238
